Date,Amount,Category,Vendor,Customer
2026-03-30,8654.16,Rent,Global Office Ltd,Retail Giant A
2026-01-07,5816.53,Inventory,Prime Consulting,Public Sector Dept
2026-02-20,4760.46,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-02-08,7101.78,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-03-12,6859.68,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-03-03,5792.89,Inventory,Prime Consulting,SmallBiz Inc
2026-03-01,5583.81,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-21,4219.3,Sales Revenue,Azure Utilities,Direct Consumer
2026-01-13,9093.85,Rent,Global Office Ltd,SmallBiz Inc
2026-01-16,8846.93,Sales Revenue,Global Office Ltd,Retail Giant A
2026-02-08,5428.87,Rent,Prime Consulting,Public Sector Dept
2026-02-17,8468.4,Professional Fees,Prime Consulting,Retail Giant A
2026-02-08,7368.43,Professional Fees,Prime Consulting,Public Sector Dept
2026-01-26,7430.01,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-02-20,8896.96,Tax Provision,Global Office Ltd,Retail Giant A
2026-02-12,7383.42,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-20,11416.33,Inventory,TechLogistics Corp,Direct Consumer
2026-03-31,7690.63,Rent,TechLogistics Corp,Public Sector Dept
2026-01-01,7071.7,Rent,Prime Consulting,Retail Giant A
2026-03-05,10130.19,Inventory,Prime Consulting,Direct Consumer
2026-02-28,5649.68,Tax Provision,Prime Consulting,Public Sector Dept
2026-02-22,6561.41,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-13,8229.88,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-03-05,6014.56,Inventory,Global Office Ltd,SmallBiz Inc
2026-01-12,9177.42,Inventory,TechLogistics Corp,Retail Giant A
2026-02-04,10825.88,Rent,Prime Consulting,Public Sector Dept
2026-01-13,8163.38,Rent,Prime Consulting,SmallBiz Inc
2026-02-04,7851.38,Professional Fees,Prime Consulting,SmallBiz Inc
2026-01-21,7166.28,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-01-09,9387.93,Tax Provision,Azure Utilities,SmallBiz Inc
2026-02-21,7498.16,Professional Fees,Prime Consulting,Public Sector Dept
2026-03-24,9777.59,Inventory,Global Office Ltd,Retail Giant A
2026-03-06,4024.63,Professional Fees,Prime Consulting,SmallBiz Inc
2026-03-12,6715.03,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-01-31,3559.22,Tax Provision,Azure Utilities,SmallBiz Inc
2026-03-05,5596.72,Inventory,Prime Consulting,Direct Consumer
2026-01-08,10236.65,Sales Revenue,Prime Consulting,Public Sector Dept
2026-01-15,7381.17,Sales Revenue,Azure Utilities,Direct Consumer
2026-03-29,7216.96,Professional Fees,Azure Utilities,Retail Giant A
2026-03-17,7416.96,Inventory,Prime Consulting,Retail Giant A
2026-02-10,7045.84,Professional Fees,Azure Utilities,Direct Consumer
2026-03-19,5759.73,Sales Revenue,Azure Utilities,Retail Giant A
2026-03-09,5448.04,Inventory,Prime Consulting,Retail Giant A
2026-02-24,9451.46,Tax Provision,Azure Utilities,SmallBiz Inc
2026-01-20,6367.61,Tax Provision,Azure Utilities,Direct Consumer
2026-03-24,7513.26,Rent,Prime Consulting,Public Sector Dept
2026-02-24,9311.28,Tax Provision,Prime Consulting,SmallBiz Inc
2026-01-23,8858.88,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-04,10385.24,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-03-12,6921.27,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-31,7385.61,Tax Provision,Azure Utilities,SmallBiz Inc
2026-01-30,11954.37,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-01-06,5400.25,Rent,TechLogistics Corp,SmallBiz Inc
2026-01-21,7836.74,Rent,Global Office Ltd,Direct Consumer
2026-01-11,5085.2,Professional Fees,Global Office Ltd,Direct Consumer
2026-03-24,8226.23,Inventory,Global Office Ltd,SmallBiz Inc
2026-01-08,7166.28,Tax Provision,Prime Consulting,Public Sector Dept
2026-02-05,6010.46,Tax Provision,TechLogistics Corp,Direct Consumer
2026-03-25,4911.18,Rent,Prime Consulting,Public Sector Dept
2026-02-24,7054.71,Inventory,TechLogistics Corp,SmallBiz Inc
2026-03-22,7836.34,Rent,Prime Consulting,SmallBiz Inc
2026-03-12,7706.2,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-02-10,6361.9,Sales Revenue,Azure Utilities,Direct Consumer
2026-01-05,8976.03,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-01-20,9305.52,Tax Provision,Global Office Ltd,Public Sector Dept
2026-02-09,8775.05,Rent,Azure Utilities,Public Sector Dept
2026-02-18,8698.0,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-27,11819.56,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-31,7229.69,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-22,5008.99,Professional Fees,Azure Utilities,SmallBiz Inc
2026-02-25,10754.91,Tax Provision,Azure Utilities,Retail Giant A
2026-03-28,4586.92,Tax Provision,Global Office Ltd,Retail Giant A
2026-01-09,7692.87,Inventory,Global Office Ltd,Direct Consumer
2026-03-12,9759.79,Tax Provision,Prime Consulting,Direct Consumer
2026-03-30,10590.17,Inventory,Prime Consulting,Direct Consumer
2026-02-16,9302.73,Sales Revenue,Global Office Ltd,Direct Consumer
2026-01-23,11314.17,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-01-01,7446.55,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-01-16,6723.69,Professional Fees,Global Office Ltd,Public Sector Dept
2026-02-25,10080.59,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-03-27,6581.68,Rent,Azure Utilities,SmallBiz Inc
2026-01-26,5716.83,Professional Fees,Global Office Ltd,Retail Giant A
2026-01-04,9231.63,Rent,Global Office Ltd,Public Sector Dept
2026-02-15,6755.58,Inventory,Azure Utilities,Direct Consumer
2026-03-13,7039.69,Inventory,TechLogistics Corp,Direct Consumer
2026-03-31,8459.6,Tax Provision,Prime Consulting,Public Sector Dept
2026-03-27,7761.06,Inventory,Azure Utilities,Retail Giant A
2026-01-31,9809.06,Sales Revenue,Azure Utilities,Retail Giant A
2026-02-04,6932.28,Rent,Azure Utilities,Azure Utilities
2026-03-15,10124.61,Professional Fees,Azure Utilities,Direct Consumer
2026-03-16,9651.46,Rent,TechLogistics Corp,Direct Consumer
2026-03-18,8430.55,Rent,Azure Utilities,Public Sector Dept
2026-03-21,9863.04,Tax Provision,Global Office Ltd,Direct Consumer
2026-01-21,6876.39,Inventory,Azure Utilities,SmallBiz Inc
2026-02-14,4895.04,Tax Provision,TechLogistics Corp,Direct Consumer
2026-01-30,9524.12,Sales Revenue,Azure Utilities,Direct Consumer
2026-01-31,7448.86,Sales Revenue,Azure Utilities,Retail Giant A
2026-02-08,8323.11,Professional Fees,Prime Consulting,Public Sector Dept
2026-01-08,5816.36,Sales Revenue,Azure Utilities,Public Sector Dept
2026-01-25,4771.13,Sales Revenue,Azure Utilities,Public Sector Dept
2026-03-20,7028.9,Tax Provision,Azure Utilities,SmallBiz Inc
2026-02-25,10113.32,Tax Provision,Azure Utilities,SmallBiz Inc
2026-02-17,5398.62,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-01-15,6912.67,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-01-05,5131.63,Tax Provision,TechLogistics Corp,Retail Giant A
2026-01-01,9718.73,Inventory,TechLogistics Corp,Direct Consumer
2026-03-21,5452.86,Tax Provision,Global Office Ltd,Public Sector Dept
2026-01-13,12617.47,Sales Revenue,Azure Utilities,Direct Consumer
2026-03-26,7955.29,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-01-24,4166.77,Professional Fees,Azure Utilities,Direct Consumer
2026-03-04,4120.74,Tax Provision,Prime Consulting,SmallBiz Inc
2026-03-30,6400.84,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-02-21,10156.38,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-04,10376.19,Rent,Global Office Ltd,Direct Consumer
2026-02-06,7107.25,Professional Fees,TechLogistics Corp,Direct Consumer
2026-01-23,8729.96,Tax Provision,Prime Consulting,Direct Consumer
2026-02-04,6896.17,Inventory,Global Office Ltd,Public Sector Dept
2026-01-16,7904.97,Rent,Azure Utilities,SmallBiz Inc
2026-02-22,8111.5,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-03,7116.9,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-01-19,9583.42,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-01-16,9651.31,Professional Fees,Global Office Ltd,Public Sector Dept
2026-01-10,6461.63,Sales Revenue,Azure Utilities,Retail Giant A
2026-02-19,4490.89,Inventory,Global Office Ltd,Direct Consumer
2026-03-30,9181.51,Inventory,Prime Consulting,Direct Consumer
2026-03-16,8692.0,Rent,TechLogistics Corp,Direct Consumer
2026-02-25,7452.72,Sales Revenue,Azure Utilities,Direct Consumer
2026-01-07,9354.06,Inventory,TechLogistics Corp,Public Sector Dept
2026-01-25,11484.79,Professional Fees,Azure Utilities,Retail Giant A
2026-01-22,9488.73,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-01-22,6434.4,Inventory,Prime Consulting,Public Sector Dept
2026-03-04,3405.66,Rent,Prime Consulting,SmallBiz Inc
2026-01-07,9974.96,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-18,7789.76,Professional Fees,Azure Utilities,SmallBiz Inc
2026-03-11,7608.07,Tax Provision,Prime Consulting,SmallBiz Inc
2026-01-24,8173.24,Tax Provision,Azure Utilities,Public Sector Dept
2026-01-25,9390.17,Rent,TechLogistics Corp,Retail Giant A
2026-03-31,4880.28,Rent,TechLogistics Corp,Public Sector Dept
2026-01-02,4169.63,Sales Revenue,Global Office Ltd,Retail Giant A
2026-01-06,4937.65,Tax Provision,TechLogistics Corp,Retail Giant A
2026-03-13,5675.46,Rent,Azure Utilities,Direct Consumer
2026-03-14,5317.9,Inventory,Prime Consulting,Retail Giant A
2026-03-20,8439.99,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-03-14,9822.49,Rent,Global Office Ltd,Direct Consumer
2026-01-02,6668.22,Sales Revenue,Prime Consulting,Public Sector Dept
2026-01-23,7972.93,Tax Provision,TechLogistics Corp,Retail Giant A
2026-03-02,5604.0,Tax Provision,Azure Utilities,SmallBiz Inc
2026-02-12,5737.58,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-12,7918.87,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-01-14,10401.49,Rent,Prime Consulting,Direct Consumer
2026-02-01,5928.2,Tax Provision,Prime Consulting,Retail Giant A
2026-03-08,9853.22,Sales Revenue,Azure Utilities,Direct Consumer
2026-03-01,7542.99,Professional Fees,Azure Utilities,Public Sector Dept
2026-01-09,5707.95,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-01-16,9626.44,Sales Revenue,Global Office Ltd,Global Office Ltd
2026-02-09,6830.51,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-02-26,7756.52,Tax Provision,Global Office Ltd,Retail Giant A
2026-01-12,10435.59,Inventory,Global Office Ltd,Public Sector Dept
2026-02-21,6884.75,Rent,Prime Consulting,Direct Consumer
2026-01-31,7016.67,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-02-23,9061.24,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-03-01,10307.69,Inventory,Azure Utilities,Direct Consumer
2026-02-24,8043.34,Professional Fees,TechLogistics Corp,Retail Giant A
2026-02-06,6114.66,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-03-12,7185.7,Sales Revenue,Prime Consulting,Retail Giant A
2026-02-17,7762.4,Tax Provision,TechLogistics Corp,Retail Giant A
2026-03-12,7735.97,Inventory,Azure Utilities,Direct Consumer
2026-03-31,5439.8,Tax Provision,TechLogistics Corp,Direct Consumer
2026-01-01,8472.26,Rent,Prime Consulting,Retail Giant A
2026-03-30,8498.45,Inventory,Azure Utilities,SmallBiz Inc
2026-01-29,7509.14,Rent,Azure Utilities,Public Sector Dept
2026-02-12,7652.17,Tax Provision,Global Office Ltd,Public Sector Dept
2026-01-24,8882.46,Sales Revenue,Azure Utilities,Retail Giant A
2026-03-22,9959.16,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-01,13953.78,Tax Provision,Prime Consulting,Retail Giant A
2026-02-26,10935.04,Tax Provision,TechLogistics Corp,Retail Giant A
2026-01-25,6471.82,Tax Provision,Prime Consulting,SmallBiz Inc
2026-01-13,8445.42,Sales Revenue,Global Office Ltd,Direct Consumer
2026-03-05,10800.62,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-21,10397.25,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-03-21,7434.65,Tax Provision,Azure Utilities,Retail Giant A
2026-01-28,4304.46,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-02-26,4130.94,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-02-01,7731.87,Inventory,Global Office Ltd,Public Sector Dept
2026-01-28,6494.01,Rent,TechLogistics Corp,Direct Consumer
2026-03-26,11383.01,Rent,Prime Consulting,SmallBiz Inc
2026-01-09,7615.15,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-09,8429.11,Sales Revenue,Global Office Ltd,Retail Giant A
2026-02-05,7929.08,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-03-01,7216.0,Inventory,Global Office Ltd,Direct Consumer
2026-01-26,8592.37,Rent,Prime Consulting,Retail Giant A
2026-03-09,7560.74,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-03-30,8234.18,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-03-05,7256.06,Professional Fees,Prime Consulting,SmallBiz Inc
2026-03-14,7032.27,Rent,Prime Consulting,Direct Consumer
2026-03-30,8183.98,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-01-09,8350.32,Tax Provision,Azure Utilities,Public Sector Dept
2026-02-27,11548.11,Inventory,Azure Utilities,Public Sector Dept
2026-01-01,7648.09,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-01-13,6606.14,Inventory,Global Office Ltd,Retail Giant A
2026-02-06,7908.95,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-24,6499.68,Inventory,Azure Utilities,Direct Consumer
2026-03-13,4323.83,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-13,9899.38,Inventory,TechLogistics Corp,Public Sector Dept
2026-02-24,6537.18,Sales Revenue,Azure Utilities,Retail Giant A
2026-01-16,12184.95,Professional Fees,Prime Consulting,Direct Consumer
2026-02-03,9158.85,Professional Fees,Azure Utilities,Retail Giant A
2026-02-18,6002.25,Professional Fees,Global Office Ltd,Direct Consumer
2026-03-27,11322.85,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-02,7321.27,Inventory,Azure Utilities,Direct Consumer
2026-03-28,9627.43,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-09,6941.3,Inventory,Global Office Ltd,Direct Consumer
2026-01-14,10800.81,Rent,TechLogistics Corp,Direct Consumer
2026-01-07,9257.93,Inventory,TechLogistics Corp,Direct Consumer
2026-02-15,9385.25,Professional Fees,Prime Consulting,Public Sector Dept
2026-03-24,6391.41,Professional Fees,Global Office Ltd,Direct Consumer
2026-02-22,6528.43,Tax Provision,TechLogistics Corp,Retail Giant A
2026-03-23,6799.16,Inventory,Prime Consulting,Direct Consumer
2026-03-10,9782.3,Rent,Prime Consulting,Direct Consumer
2026-01-01,6257.5,Inventory,Azure Utilities,Retail Giant A
2026-02-04,6420.08,Rent,Azure Utilities,Direct Consumer
2026-01-23,10954.2,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-25,7804.45,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-15,9550.93,Inventory,Global Office Ltd,Retail Giant A
2026-02-06,5991.89,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-10,13597.52,Inventory,Global Office Ltd,Public Sector Dept
2026-01-23,11632.84,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-01-15,6104.24,Tax Provision,Azure Utilities,Public Sector Dept
2026-02-25,7217.7,Rent,Azure Utilities,SmallBiz Inc
2026-01-15,5616.31,Inventory,Global Office Ltd,Retail Giant A
2026-02-10,4330.2,Tax Provision,Global Office Ltd,Direct Consumer
2026-01-03,6621.44,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-02-21,9131.04,Sales Revenue,Prime Consulting,Retail Giant A
2026-03-19,6462.31,Professional Fees,Global Office Ltd,Public Sector Dept
2026-01-03,12786.73,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-21,10829.03,Rent,Global Office Ltd,Retail Giant A
2026-01-29,6876.92,Rent,Global Office Ltd,Retail Giant A
2026-02-23,5288.79,Rent,Prime Consulting,Public Sector Dept
2026-02-11,7229.37,Professional Fees,Global Office Ltd,Public Sector Dept
2026-02-19,9917.06,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-03-05,6205.25,Rent,TechLogistics Corp,Direct Consumer
2026-01-20,11027.41,Inventory,Prime Consulting,Public Sector Dept
2026-03-01,7468.56,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-03-13,12561.88,Sales Revenue,Azure Utilities,Public Sector Dept
2026-03-16,6564.6,Tax Provision,Prime Consulting,Direct Consumer
2026-03-04,7592.51,Sales Revenue,Prime Consulting,Direct Consumer
2026-03-12,6330.18,Professional Fees,Prime Consulting,Direct Consumer
2026-01-15,6954.23,Rent,TechLogistics Corp,Public Sector Dept
2026-02-15,9183.66,Tax Provision,Prime Consulting,Direct Consumer
2026-03-22,6902.92,Sales Revenue,Prime Consulting,Direct Consumer
2026-03-19,5817.64,Tax Provision,Global Office Ltd,Retail Giant A
2026-03-30,11478.31,Rent,Global Office Ltd,SmallBiz Inc
2026-03-17,10382.53,Inventory,TechLogistics Corp,Direct Consumer
2026-01-04,13293.06,Inventory,TechLogistics Corp,Public Sector Dept
2026-02-10,9222.45,Inventory,Global Office Ltd,Retail Giant A
2026-01-02,10894.91,Rent,Azure Utilities,Direct Consumer
2026-03-30,5354.96,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-07,5834.58,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-17,8140.77,Tax Provision,Prime Consulting,SmallBiz Inc
2026-01-02,4633.35,Rent,TechLogistics Corp,Public Sector Dept
2026-02-07,3968.43,Inventory,Azure Utilities,SmallBiz Inc
2026-01-17,9479.53,Rent,Azure Utilities,Retail Giant A
2026-01-17,7750.73,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-16,6775.18,Professional Fees,Azure Utilities,Public Sector Dept
2026-01-21,4808.23,Inventory,Prime Consulting,Direct Consumer
2026-02-03,5830.87,Rent,TechLogistics Corp,TechLogistics Corp
2026-01-22,9984.17,Inventory,TechLogistics Corp,Direct Consumer
2026-03-13,7626.54,Inventory,Global Office Ltd,Retail Giant A
2026-01-08,7104.92,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-18,6416.43,Inventory,Azure Utilities,SmallBiz Inc
2026-03-06,8968.44,Sales Revenue,Azure Utilities,Retail Giant A
2026-02-09,5497.5,Rent,Prime Consulting,Direct Consumer
2026-01-06,7328.69,Sales Revenue,Prime Consulting,Direct Consumer
2026-03-13,9527.95,Professional Fees,Global Office Ltd,Public Sector Dept
2026-03-27,7847.76,Rent,TechLogistics Corp,Retail Giant A
2026-02-06,6473.38,Inventory,Prime Consulting,Retail Giant A
2026-02-01,3990.62,Rent,TechLogistics Corp,Retail Giant A
2026-01-04,7903.35,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-02-24,7084.69,Sales Revenue,Prime Consulting,Retail Giant A
2026-01-13,6146.14,Sales Revenue,Global Office Ltd,SmallBiz Inc
2026-01-23,8758.66,Professional Fees,Global Office Ltd,Public Sector Dept
2026-01-12,8408.42,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-02-07,10692.71,Professional Fees,Prime Consulting,Public Sector Dept
2026-01-26,7640.85,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-01-12,6717.12,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-02-05,6268.51,Inventory,Global Office Ltd,Public Sector Dept
2026-01-11,11485.04,Rent,Azure Utilities,SmallBiz Inc
2026-03-09,7543.47,Inventory,TechLogistics Corp,SmallBiz Inc
2026-01-04,7066.9,Inventory,TechLogistics Corp,Direct Consumer
2026-01-08,8810.38,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-01-15,7140.51,Inventory,TechLogistics Corp,Direct Consumer
2026-01-10,7932.5,Inventory,TechLogistics Corp,Direct Consumer
2026-02-03,13848.27,Sales Revenue,Azure Utilities,Public Sector Dept
2026-03-18,4085.23,Inventory,Global Office Ltd,Retail Giant A
2026-01-16,12719.98,Inventory,Prime Consulting,SmallBiz Inc
2026-02-26,6925.82,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-07,7253.75,Professional Fees,Azure Utilities,Direct Consumer
2026-01-20,5799.59,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-02-09,8690.61,Inventory,Prime Consulting,SmallBiz Inc
2026-01-01,7537.23,Rent,Azure Utilities,SmallBiz Inc
2026-02-11,7602.57,Inventory,Global Office Ltd,SmallBiz Inc
2026-01-06,6848.72,Professional Fees,Global Office Ltd,Public Sector Dept
2026-02-28,7473.1,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-03-21,4861.28,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-02-18,10503.05,Inventory,TechLogistics Corp,Public Sector Dept
2026-01-22,11986.87,Tax Provision,Global Office Ltd,Retail Giant A
